"calBP","PrDens"
10593,0
10592,0
10591,0
10590,0
10589,0
10588,0
10587,0
10586,0
10585,0
10584,0
10583,0
10582,0
10581,0
10580,2.01915047403431e-07
10579,4.06794111455595e-07
10578,6.14675818524119e-07
10577,8.25599218681857e-07
10576,1.03960378913715e-06
10575,1.25672943767408e-06
10574,1.47585209995593e-06
10573,1.69698890354002e-06
10572,1.92015710807592e-06
10571,2.14537410615506e-06
10570,2.37265742416385e-06
10569,2.60202472314048e-06
10568,2.8334937996352e-06
10567,3.06708258657419e-06
10566,3.30280915412703e-06
10565,3.54069171057767e-06
10564,3.77974987274762e-06
10563,4.01998882857363e-06
10562,4.26141378548944e-06
10561,4.50402997048158e-06
10560,4.74784263014515e-06
10559,4.99285703073973e-06
10558,5.2390784582453e-06
10557,5.48651221841831e-06
10556,5.73516363684771e-06
10555,5.98503805901119e-06
10554,6.23583325394097e-06
10553,6.48755224812118e-06
10552,6.74019807648885e-06
10551,6.99377378245172e-06
10550,7.24828241790615e-06
10549,7.50372704325497e-06
10548,7.76011072742541e-06
10547,8.01743654788697e-06
10546,8.2757075906694e-06
10545,8.53492695038059e-06
10544,8.79617700028907e-06
10543,9.05947264946408e-06
10542,9.3248289055948e-06
10541,9.59226087553147e-06
10540,9.86178376582838e-06
10539,1.01334128832887e-05
10538,1.04071636355112e-05
10537,1.06830515314387e-05
10536,1.09610921819088e-05
10535,1.12413013002055e-05
10534,1.15254730946664e-05
10533,1.18136568810433e-05
10532,1.21059024824545e-05
10531,1.24022602330291e-05
10530,1.25008659341512e-05
10529,1.26007219836726e-05
10528,1.27018416442863e-05
10527,1.28042382806008e-05
10526,1.29079253593683e-05
10525,1.30129164497054e-05
10524,1.31209378325696e-05
10523,1.32320417581381e-05
10522,1.33462811444906e-05
10521,1.34637095834111e-05
10520,1.35843813462006e-05
10519,1.37083513895004e-05
10518,1.38356753611245e-05
10517,1.39664096059011e-05
10516,1.41006111715222e-05
10515,1.4238337814401e-05
10514,1.43813507386575e-05
10513,1.45297416620445e-05
10512,1.46836034621434e-05
10511,1.48430301857369e-05
10510,1.50081170581696e-05
10509,1.51789604926976e-05
10508,1.53556580998226e-05
10507,1.55383086966103e-05
10506,1.57270123159909e-05
10505,1.59218702160388e-05
10504,1.61209321253538e-05
10503,1.63242467236305e-05
10502,1.65318631089455e-05
10501,1.67438308001071e-05
10500,1.69601997390054e-05
10499,1.718102029296e-05
10498,1.74063432570681e-05
10497,1.76362198565505e-05
10496,1.7870701749096e-05
10495,1.81098410272049e-05
10494,1.83486421539279e-05
10493,1.85870952392132e-05
10492,1.8825190306485e-05
10491,1.90629172921211e-05
10490,1.93002660449288e-05
10489,1.95372263256197e-05
10488,1.97737878062817e-05
10487,2.00099400698496e-05
10486,2.02456726095736e-05
10485,2.04809748284863e-05
10484,2.07114101921563e-05
10483,2.09369311158352e-05
10482,2.11574895048594e-05
10481,2.1373036751007e-05
10480,2.15835237288514e-05
10479,2.1788900792111e-05
10478,2.19891177699964e-05
10477,2.21841239635548e-05
10476,2.23738681420118e-05
10475,2.25582985391122e-05
10474,2.27388467755252e-05
10473,2.2915445733052e-05
10472,2.30880274971193e-05
10471,2.32565233501311e-05
10470,2.34208637648071e-05
10469,2.35809783975061e-05
10468,2.37367960815374e-05
10467,2.38882448204587e-05
10466,2.40352517813631e-05
10465,2.41777432881551e-05
10464,2.4317870625468e-05
10463,2.44555651246004e-05
10462,2.45907570949556e-05
10461,2.47233758151791e-05
10460,2.48533495243064e-05
10459,2.49806054129224e-05
10458,2.51050696143343e-05
10457,2.522666719576e-05
10456,2.53453221495345e-05
10455,2.54609573843342e-05
10454,2.5576484257054e-05
10453,2.56918900622454e-05
10452,2.58071619111984e-05
10451,2.59222867305251e-05
10450,2.60372512607434e-05
10449,2.61520420548592e-05
10448,2.62666454769481e-05
10447,2.63810477007363e-05
10446,2.64952347081816e-05
10445,2.66091922880534e-05
10444,2.67268748310501e-05
10443,2.68483187972491e-05
10442,2.69735608876442e-05
10441,2.71026380450592e-05
10440,2.72355874550588e-05
10439,2.7372446546858e-05
10438,2.75132529942278e-05
10437,2.7658044716399e-05
10436,2.7806859878964e-05
10435,2.79597368947744e-05
10434,2.81197477031032e-05
10433,2.82869399787277e-05
10432,2.84613616969487e-05
10431,2.86430611344341e-05
10430,2.88320868700534e-05
10429,2.90284877857066e-05
10428,2.92323130671439e-05
10427,2.94436122047786e-05
10426,2.96624349944914e-05
10425,2.98888315384276e-05
10424,3.01188185996506e-05
10423,3.03524202002941e-05
10422,3.05896604729827e-05
10421,3.08305636611023e-05
10420,3.10751541190699e-05
10419,3.13234563126024e-05
10418,3.1575494818985e-05
10417,3.18312943273373e-05
10416,3.20908796388804e-05
10415,3.23542756672011e-05
10414,3.26185776251926e-05
10413,3.28837847108827e-05
10412,3.31498960816815e-05
10411,3.34169108540807e-05
10410,3.36848281033533e-05
10409,3.39536468632514e-05
10408,3.42233661257048e-05
10407,3.44939848405187e-05
10406,3.47655019150708e-05
10405,3.50379162140085e-05
10404,3.53114807049673e-05
10403,3.55861953623995e-05
10402,3.58620601069086e-05
10401,3.61390748047667e-05
10400,3.64172392674307e-05
10399,3.6696553251058e-05
10398,3.69770164560209e-05
10397,3.72586285264203e-05
10396,3.75413890495992e-05
10395,3.78252975556544e-05
10394,3.81103535169483e-05
10393,3.83965563476195e-05
10392,3.86839054030929e-05
10391,3.89723999795894e-05
10390,3.92620393136344e-05
10389,3.95528225815663e-05
10388,3.98447488990437e-05
10387,4.01378173205533e-05
10386,4.04320268389158e-05
10385,4.07273763847924e-05
10384,4.10204811870681e-05
10383,4.13113058059194e-05
10382,4.15998145405512e-05
10381,4.18859714283967e-05
10380,4.2169740244325e-05
10379,4.24510844998555e-05
10378,4.272996744238e-05
10377,4.30063520543924e-05
10376,4.32802010527259e-05
10375,4.3551476887798e-05
10374,4.38216329452339e-05
10373,4.40906555676935e-05
10372,4.43585310226673e-05
10371,4.4625245502286e-05
10370,4.48907851231306e-05
10369,4.51551359260428e-05
10368,4.54182838759373e-05
10367,4.56802148616144e-05
10366,4.59409146955731e-05
10365,4.6200369113826e-05
10364,4.64622808628182e-05
10363,4.6726667613237e-05
10362,4.69935471224593e-05
10361,4.72629372346609e-05
10360,4.75348558809243e-05
10359,4.78093210793427e-05
10358,4.80863509351217e-05
10357,4.83659636406779e-05
10356,4.86481774757348e-05
10355,4.89330108074156e-05
10354,4.92173307505226e-05
10353,4.95011223594701e-05
10352,4.97843705743597e-05
10351,5.00670602205986e-05
10350,5.03491760085198e-05
10349,5.0630702533004e-05
10348,5.09116242731034e-05
10347,5.11919255916674e-05
10346,5.147159073497e-05
10345,5.17506038323394e-05
10344,5.20242293778373e-05
10343,5.22924274672945e-05
10342,5.25551580028531e-05
10341,5.28123806925237e-05
10340,5.3064055049747e-05
10339,5.33101403929575e-05
10338,5.35505958451512e-05
10337,5.37853803334548e-05
10336,5.40144525887e-05
10335,5.42377711449992e-05
10334,5.44613022995278e-05
10333,5.4685046341206e-05
10332,5.49090035638718e-05
10331,5.51331742663162e-05
10330,5.53575587523182e-05
10329,5.558215733068e-05
10328,5.58069703152616e-05
10327,5.60319980250168e-05
10326,5.6257240784028e-05
10325,5.64826989215416e-05
10324,5.67131319120642e-05
10323,5.69485772452326e-05
10322,5.71890725837244e-05
10321,5.743465576345e-05
10320,5.76853647937391e-05
10319,5.7941237857523e-05
10318,5.82023133115111e-05
10317,5.84686296863638e-05
10316,5.87402256868592e-05
10315,5.90171401920552e-05
10314,5.92975869568438e-05
10313,5.95815957637542e-05
10312,5.98691965347132e-05
10311,6.01604193306675e-05
10310,6.04552943511921e-05
10309,6.07538519340862e-05
10308,6.10561225549559e-05
10307,6.1362136826783e-05
10306,6.16719254994814e-05
10305,6.19855194594389e-05
10304,6.23031960559385e-05
10303,6.26249859875679e-05
10302,6.29509200936056e-05
10301,6.32810293540894e-05
10300,6.36153448898795e-05
10299,6.39538979627175e-05
10298,6.42967199752793e-05
10297,6.46438424712238e-05
10296,6.49952971352353e-05
10295,6.53511157930617e-05
10294,6.57124543711799e-05
10293,6.6079338507151e-05
10292,6.64517939231626e-05
10291,6.68298464261585e-05
10290,6.72135219079673e-05
10289,6.76028463454298e-05
10288,6.79978458005265e-05
10287,6.83985464205036e-05
10286,6.88049744379979e-05
10285,6.92171561711615e-05
10284,6.96364763675009e-05
10283,7.00629853327771e-05
10282,7.04967335622296e-05
10281,7.09377717402091e-05
10280,7.13861507397982e-05
10279,7.18419216224222e-05
10278,7.23051356374488e-05
10277,7.27758442217769e-05
10276,7.32540989994146e-05
10275,7.37399517810462e-05
10274,7.42398711917729e-05
10273,7.47540505148564e-05
10272,7.52826845664863e-05
10271,7.58259696949946e-05
10270,7.63841037798436e-05
10269,7.69572862303886e-05
10268,7.75457179844085e-05
10267,7.81496015064039e-05
10266,7.87691407856601e-05
10265,7.94045413340699e-05
10264,8.00610407824688e-05
10263,8.0738978616997e-05
10262,8.14386970931561e-05
10261,8.21605412166875e-05
10260,8.29048587235091e-05
10259,8.3672000058701e-05
10258,8.44623183545328e-05
10257,8.52761694075245e-05
10256,8.61139116545344e-05
10255,8.69759061478648e-05
10254,8.78628692065619e-05
10253,8.87751612261876e-05
10252,8.97131453523471e-05
10251,9.06771874663451e-05
10250,9.16676561700808e-05
10249,9.26849227701728e-05
10248,9.37293612613066e-05
10247,9.48013483087968e-05
10246,9.59012632303565e-05
10245,9.7029487977066e-05
10244,9.8179380109037e-05
10243,9.93511432333254e-05
10242,0.00010054498180346
10241,0.000101761101111192
10240,0.00010299970727807
10239,0.000104261007246848
10238,0.000105545208772709
10237,0.000106852520414329
10236,0.000108183151524755
10235,0.00010953731224211
10234,0.000110904924587649
10233,0.00011228608372437
10232,0.000113680885115751
10231,0.000115089424522721
10230,0.00011651179800058
10229,0.000117948101895875
10228,0.000119398432843212
10227,0.000120862887762031
10226,0.000122341563853316
10225,0.000123834558596265
10224,0.000125339258917113
10223,0.000126855700327253
10222,0.000128383917678771
10221,0.000129923945153592
10220,0.000131475816252593
10219,0.000133039563784727
10218,0.000134615219856132
10217,0.000136202815859238
10216,0.000137802382461878
10215,0.00013941394959639
10214,0.000141034508279656
10213,0.000142663988420104
10212,0.00014430231785126
10211,0.000145949422327254
10210,0.000147605225518892
10209,0.000149269649010311
10208,0.000150942612296229
10207,0.000152624032779782
10206,0.000154313825770983
10205,0.00015601190448578
10204,0.000157719849055099
10203,0.000159437597902294
10202,0.000161165087268367
10201,0.00016290225119869
10200,0.000164649021530117
10199,0.000166405327878484
10198,0.000168171097626517
10197,0.00016994625591216
10196,0.000171730725617316
10195,0.000173524427357026
10194,0.000175330058630118
10193,0.000177147649185185
10192,0.000178977228305337
10191,0.00018081882480242
10190,0.000182672467011227
10189,0.000184538182783723
10188,0.00018641599948328
10187,0.000188305943978911
10186,0.000190208042639521
10185,0.000192122321328163
10184,0.000194054725800387
10183,0.000196005360331137
10182,0.000197974328983105
10181,0.000199961735594471
10180,0.000201967683766546
10179,0.000203992276851306
10178,0.000206035617938835
10177,0.000208097809844649
10176,0.000210178955096942
10175,0.000212279155923715
10174,0.000214391689207055
10173,0.000216516545378665
10172,0.000218653713715197
10171,0.000220803182329019
10170,0.00022296493815907
10169,0.000225138966961801
10168,0.000227325253302213
10167,0.000229523780544988
10166,0.000231734530845714
10165,0.000233957485142215
10164,0.000236178386747567
10163,0.000238397078096188
10162,0.00024061340073235
10161,0.00024282719532586
10160,0.000245038301688062
10159,0.00024724655878814
10158,0.000249451804769743
10157,0.000251653876967919
10156,0.00025385261192635
10155,0.000256047845414914
10154,0.000258236329115174
10153,0.000260417859396885
10152,0.000262592231771728
10151,0.000264759240914471
10150,0.000266918680684475
10149,0.00026907034414755
10148,0.000271214023598145
10147,0.000273349510581893
10146,0.000275476595918496
10145,0.000277595069724948
10144,0.000279726824752141
10143,0.000281871864218774
10142,0.000284030190256212
10141,0.000286201803898307
10140,0.00028838670507129
10139,0.000290584892583706
10138,0.000292796364116433
10137,0.000295021116212756
10136,0.000297259144268514
10135,0.000299510442522319
10134,0.000301773886802239
10133,0.000304049472435261
10132,0.000306337193870333
10131,0.000308637044671686
10130,0.000310949017512204
10129,0.000313273104166852
10128,0.000315609295506141
10127,0.000317957581489652
10126,0.000320317951159614
10125,0.00032269039263453
10124,0.000325059333585909
10123,0.000327424646941057
10122,0.000329786205368821
10121,0.000332143881292835
10120,0.000334497546904886
10119,0.000336847074178408
10118,0.000339192334882108
10117,0.000341533200593706
10116,0.000343869542713803
10115,0.000346201232479873
10114,0.00034852856962858
10113,0.00035085145137361
10112,0.000353169774593188
10111,0.000355483435835236
10110,0.00035779233132261
10109,0.000360096356958396
10108,0.000362395408331283
10107,0.000364689380720995
10106,0.000366978169103797
10105,0.000369261668158069
10104,0.000371537777884265
10103,0.000373806408576332
10102,0.000376067470466694
10101,0.000378320873731034
10100,0.000380566528493106
10099,0.000382804344829577
10098,0.000385034232774901
10097,0.000387256102326227
10096,0.000389469863448335
10095,0.000391675426078603
10094,0.000393831566367682
10093,0.000395938024786468
10092,0.000397994542428136
10091,0.00040000086103222
10090,0.0004019567230088
10089,0.000403861871462792
10088,0.000405716050218346
10087,0.000407519003843337
10086,0.00040927047767396
10085,0.000410970217839411
10084,0.000412613900386987
10083,0.00041420126718455
10082,0.000415732060660391
10081,0.000417206023825465
10080,0.000418622900295765
10079,0.000419982434314793
10078,0.00042128437077616
10077,0.000422528455246285
10076,0.000423714433987219
10075,0.000424842053979559
10074,0.000425951471139379
10073,0.000427042589672283
10072,0.000428115314067599
10071,0.000429169549104933
10070,0.000430205199860754
10069,0.000431222171714991
10068,0.000432220370357653
10067,0.000433199701795474
10066,0.000434160072358567
10065,0.000435101388707112
10064,0.000436051244261479
